Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
6.675, 0.1520535860119, 0, 6, 2.212583753141, -3.052469494161, -3.05474908583, -2.052655830533, -1.577011606872, -4.022562388057, -4.661939795853, 98.97794322473, 98.97721325191, 98.99003370908, 98.98736466398, 9.915018839512, 99.98816488724, 100, 100.0336201306, 247.5676342531, 264.0745896715, 248.2704897832, 247.9406887878, 245.8995087368, 247.2336106524, 245.1893444155, 248.270489783, -28.73311689223, -27.99540126973, -28.86439080403, -28.29628948469, -28.35479144358, -141.7379236217, -150.7660921486, -140.4463128588, -141.0797340259, -139.9590353419, -142.3774769896, -141.2608036728, -140.4463128587, 40.53416040427, 40.11499495866, 40.40137631519, 40.47400164588, 40.48335633984, 40.55343653697
6.7, 0.1594018257966, 0, 6, 2.231634515772, -3.077405365971, -3.079743387856, -2.069994701324, -1.627844259618, -4.046013563148, -4.676943246247, 99.34816928569, 99.34736505118, 99.36164264016, 99.35879567314, 10.4331673501, 99.98675098073, 100, 100.0331487822, 248.1772526355, 264.699469292, 248.8768545992, 248.5493323604, 246.5062417072, 247.844520551, 245.7983332417, 248.876854599, -28.6371984553, -27.86981593592, -28.75778946859, -28.17202661149, -28.26241256463, -142.0701282668, -151.0706165988, -140.7751042626, -141.4112357802, -140.2939887494, -142.7101652246, -141.5969437391, -140.7751042625, 40.51327170957, 40.09373276872, 40.37999903694, 40.45245019528, 40.46250243113, 40.53275322795
6.725, 0.170912522695, 0, 6, 2.235444280911, -3.087021154857, -3.089374516068, -2.074406445372, -1.659162571271, -4.055296659991, -4.691619962302, 99.71835193244, 99.71748791406, 99.73330487787, 99.73027988043, 10.94543664211, 99.98519672902, 100, 100.0322147204, 248.7875486575, 265.3260359437, 249.4838995942, 249.1584620597, 247.1133238757, 248.4560604334, 246.4078100977, 249.4838995939, -28.53365372077, -27.73819723109, -28.64669352661, -28.04230420283, -28.16115220573, -142.4012963291, -151.3719061349, -141.1017344994, -141.7416876761, -140.6281544435, -143.0418903716, -141.9323823583, -141.1017344993, 40.49207812821, 40.07246614165, 40.35871479765, 40.43065774267, 40.44152751835, 40.51147397076
6.75, 0.1849910525165, 0, 6, 2.229030144057, -3.085890440099, -3.088229448502, -2.069659804899, -1.671511411767, -4.055568380518, -4.713265849875, 100.0884917965, 100.0875833065, 100.1050116642, 100.1018238195, 11.45501815883, 99.98387286955, 100, 100.0310394664, 249.3984957444, 265.9541229881, 250.0916923414, 249.7680960225, 247.7208123564, 249.0682385826, 247.0178306701, 250.0916923409, -28.42362005362, -27.60149510894, -28.53366494268, -27.90811664487, -28.04880207288, -142.7313941568, -151.6702366939, -141.4259674152, -142.0710550587, -140.961459279, -143.3726005711, -142.2670290499, -141.4259674149, 40.47066680388, 40.05118310126, 40.33746167209, 40.40889212061, 40.4205117446, 40.49010189493
6.775, 0.1980809324522, 0, 6, 2.22049626019, -3.080643549418, -3.082960716819, -2.060653460185, -1.672392257705, -4.053514658317, -4.737624039935, 100.4585908677, 100.4576523387, 100.4767515266, 100.473416873, 11.96613982754, 99.98298144881, 100, 100.0299859327, 250.0100488482, 266.583519192, 250.7002781694, 250.3782578593, 248.3287603092, 249.6810625766, 247.6284316756, 250.7002781686, -28.30854315339, -27.46049884456, -28.41907201451, -27.7698411108, -27.92726430043, -143.0603827522, -151.9659752497, -141.7475568459, -142.3992975336, -141.2938181398, -143.7022375766, -142.6007829791, -141.7475568455, 40.44918521172, 40.02987087861, 40.31620532992, 40.38733350358, 40.39951500724, 40.46893890692
6.8, 0.2101872536517, 0, 6, 2.214750657779, -3.075046532976, -3.077347520729, -2.050193096092, -1.670088664739, -4.052506503063, -4.761632124386, 100.8286503174, 100.8276918045, 100.8485181891, 100.8450434128, 12.48053410603, 99.98223034641, 100, 100.0289188658, 250.6221983316, 267.2141344086, 251.3097169542, 250.9889778364, 248.9372003363, 250.2945532056, 248.2396312704, 251.3097169531, -28.1891308003, -27.31515046697, -28.3012933875, -27.62725917847, -27.80017186859, -143.3882072763, -152.2592686744, -142.0662664973, -142.7263593789, -141.6251563757, -144.0307387535, -142.9335645131, -142.0662664967, 40.42774541834, 40.00854439796, 40.29496964122, 40.36597242231, 40.37856240495, 40.44796233768
6.825, 0.221201162001, 0, 6, 2.212631427392, -3.070401575421, -3.072694683316, -2.039473986462, -1.66892354605, -4.053266484374, -4.782737010652, 101.1986696079, 101.1976975563, 101.2203103691, 101.2166959631, 12.997640173, 99.98142906684, 100, 100.0277073364, 251.234968688, 267.8459867415, 251.9200858206, 251.6002878464, 249.546156629, 250.9087412276, 248.8514513798, 251.9200858191, -28.06541656992, -27.1648970263, -28.17883725278, -27.47987821573, -27.66929382981, -143.7148061528, -152.5500596532, -142.3818710891, -143.0521753417, -141.9554102943, -144.3580395378, -143.2653106384, -142.3818710883, 40.40640512032, 39.98724499091, 40.27380164928, 40.34475418332, 40.35767572896, 40.42710988155
6.85, 0.2314018592542, 0, 6, 2.212730026106, -3.066896311978, -3.069187001244, -2.029258978723, -1.670530273032, -4.055642581605, -4.800490749168, 101.5686469019, 101.5676660976, 101.5921297566, 101.5883726861, 13.51565786327, 99.98044431964, 100, 100.0262615768, 251.8484006843, 268.4791513509, 252.5315642272, 252.2122176012, 250.1556492255, 251.5236619448, 249.4639166231, 252.5315642261, -27.93706201309, -27.00916765568, -28.05080010553, -27.32657836419, -27.53505650188, -144.0401176559, -152.8381794951, -142.6942015427, -143.3766774932, -142.2845244749, -144.6840764539, -143.5959692837, -142.6942015421, 40.38518658685, 39.96602325003, 40.25273238477, 40.32362260532, 40.33687880772, 40.40631978039
6.875, 0.2409292892304, 0, 6, 2.212970123498, -3.064183625676, -3.066472781949, -2.02038420133, -1.674782054147, -4.05842400798, -4.815701757453, 101.9385796455, 101.9375948579, 101.9639783124, 101.9600750752, 14.03244582069, 99.97921599825, 100, 100.0245845152, 252.462538268, 269.1137173575, 253.1452577461, 252.8247934884, 250.7656972288, 252.1393473589, 250.0770536933, 253.145257745, -27.8036196007, -26.84747167719, -27.91693930822, -27.16673145822, -27.3970825408, -144.3640814226, -153.123427694, -143.0039741484, -143.6997995723, -142.6124481456, -145.0087900863, -143.9254932349, -143.0039741478, 40.36409049708, 39.94492139254, 40.23176781791, 40.30253978434, 40.31616324515, 40.38555179612
6.9, 0.2505941877808, 0, 6, 2.2120387008, -3.061511016646, -3.063796246398, -2.012834272022, -1.680414643214, -4.059059272837, -4.82922947282, 102.30846568, 102.3074825381, 102.335856215, 102.3318054391, 14.5463825802, 99.97769432543, 100, 100.0226486761, 253.0774177887, 269.7497472144, 253.760274713, 253.4380390399, 251.3763219837, 252.7558224706, 250.690889653, 253.7602747119, -27.66478435473, -26.68050171175, -27.77704099018, -27.00145475445, -27.25481971358, -144.6866373924, -153.4056487789, -143.3109707603, -144.0214805856, -142.9391306268, -145.3321245507, -144.2538338565, -143.3109707597, 40.34310357839, 39.92395222742, 40.21088736552, 40.28149754324, 40.29548935011, 40.36479006897
6.925, 0.2605555765643, 0, 6, 2.20954197301, -3.058186083345, -3.060463673156, -2.006414118595, -1.686018094309, -4.057312304922, -4.84178465616, 102.678302982, 102.6773284323, 102.7077638637, 102.7035655086, 15.05648079152, 99.97589438865, 100, 100.0204385485, 253.6930671732, 270.3872739088, 254.3765910914, 254.0519763998, 251.9875472841, 253.3731148495, 251.3054517983, 254.3765910902, -27.52042187503, -26.50695953215, -27.6315525106, -26.83024800545, -27.10758588953, -145.0077254764, -153.6847394309, -143.615192185, -144.3416620397, -143.264518671, -145.6540213597, -144.5809382346, -143.6151921845, 40.32221215807, 39.90310974174, 40.19009042971, 40.2605097083, 40.27486869014, 40.34404359587
6.95, 0.2705512498328, 0, 6, 2.205608539142, -3.053911542665, -3.056177847367, -2.000068897156, -1.690719923134, -4.053575598533, -4.852887830257, 103.0480895879, 103.0471320812, 103.0797003965, 103.0753559741, 15.56203644657, 99.9738593374, 100, 100.0179915145, 254.3095094324, 271.0263131901, 254.9941805241, 254.6666292549, 252.5993979728, 253.9912502709, 251.9207670803, 254.9941805228, -27.37050103465, -26.32776421057, -27.48050069928, -26.65358199636, -26.95512928831, -145.3272863263, -153.9606270408, -143.916638114, -144.6602869865, -143.5885566818, -145.9744208691, -144.9067500811, -143.9166381133, 40.30141140448, 39.88238642192, 40.16938631359, 40.23959390659, 40.25432068096, 40.32333252923
6.975, 0.2806818453663, 0, 6, 2.200306239157, -3.048534961001, -3.050786397367, -1.993246908296, -1.694562711388, -4.048310112638, -4.862433229346, 103.4178237712, 103.4168924561, 103.4516652851, 103.4471763736, 16.06207786825, 99.97156778899, 100, 100.0152932159, 254.9267681178, 271.6668869879, 255.6130181838, 255.2820210989, 253.2118963364, 254.6102551602, 252.5368593327, 255.6130181825, -27.21494565413, -26.14343823451, -27.32380901061, -26.47172320082, -26.79747191002, -145.6452601815, -154.2332249178, -144.2153090341, -144.9772969098, -143.911189493, -146.293262745, -145.2312144942, -144.2153090335, 40.28069959769, 39.86177913721, 40.14878682533, 40.21874651496, 40.23386344745, 40.30264537882
7, 0.2912093066191, 0, 6, 2.193433935225, -3.042033932786, -3.044266538277, -1.985667644987, -1.697581967317, -4.041919722677, -4.871311113186, 103.7875040639, 103.7866084301, 103.8236581461, 103.8190270307, 16.5555760513, 99.96900581614, 100, 100.0122968274, 255.544867881, 272.3090185242, 256.2330815461, 255.8981749246, 253.8250648473, 255.2301556884, 253.1537542919, 256.2330815447, -27.05366750363, -25.95382946315, -27.16148994168, -26.28479482266, -26.63437632224, -145.96158767, -154.5024405502, -144.5112065527, -145.2926321935, -144.2323613323, -146.6104859208, -145.5542752792, -144.5112065521, 40.26007558739, 39.84129077061, 40.12830642109, 40.19796510516, 40.21351739096, 40.28198903891
7.025, 0.302147405862, 0, 6, 2.184896252386, -3.034690473521, -3.036900364356, -1.977384841745, -1.699777684545, -4.035002979442, -4.880268481984, 104.157129243, 104.156279402, 104.1956781128, 104.1909081336, 17.04173018159, 99.9661774076, 100, 100.0089823844, 256.1638317012, 272.9527193672, 256.8543481438, 256.5151139001, 254.4389282809, 255.8509768692, 253.7714788619, 256.8543481423, -26.88665107028, -25.75902869734, -26.99350721796, -26.09271106446, -26.46561388033, -146.2762097894, -154.768201303, -144.8043322821, -145.6062329325, -144.5520135487, -146.9260282845, -145.8758722247, -144.8043322814, 40.23954465603, 39.82092862305, 40.10795761368, 40.17725957902, 40.19330604088, 40.26138793808
7.05, 0.3131867488407, 0, 6, 2.174767163923, -3.026968017577, -3.029151871763, -1.968692101939, -1.701322082464, -4.028237100371, -4.889800309137, 104.526698242, 104.5259049669, 104.5677236333, 104.5628189805, 17.51990504889, 99.96308369685, 100, 100.0053334788, 256.7836810965, 273.5979925578, 257.4767814519, 257.1328612675, 255.0535127187, 256.4727425855, 254.3900599869, 257.4767814503, -26.71393357221, -25.55906348616, -26.82011567824, -25.89569146294, -26.29122721571, -146.5890667, -155.0304489487, -145.094679152, -145.9180382149, -144.870084795, -147.2398263077, -146.1959419021, -145.0946791512, 40.21911921627, 39.80070379042, 40.08775280226, 40.15664683548, 40.17325381188, 40.24087267412
7.075, 0.3243066636412, 0, 6, 2.163220674893, -3.019420077672, -3.021575392293, -1.96017243679, -1.702626004452, -4.022314119992, -4.900406223532, 104.8962096841, 104.8954844246, 104.9397934539, 104.9347570457, 17.98933337452, 99.95972661353, 100, 100.001348618, 257.4044370319, 274.2448462605, 258.1003394902, 257.7514396052, 255.6688429564, 257.0954770859, 255.0095240635, 258.1003394885, -26.53551545227, -25.35385479447, -26.64122342358, -25.69353851826, -26.11103203875, -146.9000970644, -155.2891128568, -145.3822248849, -146.2279851893, -145.1865132952, -147.5518154502, -146.5144209336, -145.3822248841, 40.19881705309, 39.78063076333, 40.06770246266, 40.13614553861, 40.15338331804, 40.22047465116
7.1, 0.3353954463103, 0, 6, 2.15050786571, -3.012590228479, -3.014715442975, -1.952566936316, -1.704196746823, -4.01762441295, -4.912379673968, 105.2656620622, 105.2650168064, 105.3118860785, 105.3067199889, 18.44930984579, 99.95608895535, 100, 99.99702308631, 258.0261195116, 274.8932845632, 258.7250051289, 258.3708705999, 256.2849435789, 257.7192027534, 255.62989647, 258.725005127, -26.35141900976, -25.14340955452, -26.45695244979, -25.4862410793, -25.92504198483, -147.2092390368, -155.5441279256, -145.6669542072, -146.5360108458, -145.5012364439, -147.8619314674, -146.8312450169, -145.6669542063, 40.17865775733, 39.76072428563, 40.04780763935, 40.11577344306, 40.13370707076, 40.20022124172
7.125, 0.3463307658079, 0, 6, 2.136981484881, -3.006963410115, -3.009058031808, -1.946548387016, -1.706667276293, -4.01435195962, -4.92591672069, 105.6350540613, 105.6345014992, 105.6839996305, 105.6787064076, 18.89934578871, 99.95215824541, 100, 99.99235873506, 258.6487469599, 275.5433037185, 259.3507610492, 258.9911750722, 256.9018391142, 258.3439400352, 256.2512015738, 259.3507610471, -26.16170873463, -24.92778546596, -26.26730802924, -25.27380844864, -25.73335823171, -147.5164308143, -155.7954423035, -145.9488518046, -146.8420529724, -145.8141909934, -148.1701107417, -147.1463488072, -145.9488518037, 40.15865922732, 39.74099534498, 40.02806411984, 40.09554647651, 40.11423020324, 40.18013710103
7.15, 0.3571590432572, 0, 6, 2.12306267604, -3.002981890839, -3.005046557502, -1.942653276198, -1.710425006692, -4.012725517125, -4.941119923639, 106.0043844385, 106.0039379903, 106.0561321946, 106.0507149099, 19.33910360566, 99.94792706898, 100, 99.98736088677, 259.2723365285, 276.1948988187, 259.9775896828, 259.6123730316, 257.519553, 258.9697086908, 256.873462769, 259.9775896805, -25.96644801916, -24.70714844763, -26.07226437303, -25.05636349749, -25.53608063014, -147.8216105981, -156.0430043067, -146.2279023045, -147.1460497414, -146.1253140927, -148.476289712, -147.4596674168, -146.2279023035, 40.13883655088, 39.72145072774, 40.00846756522, 40.0754781504, 40.09495752271, 40.16024467883
7.175, 0.3677570613362, 0, 6, 2.109124988379, -3.001068599952, -3.003104931044, -1.94131309046, -1.716034925296, -4.013323885894, -4.957899188521, 106.3736519161, 106.3733255302, 106.4282823491, 106.4227440169, 19.76824971291, 99.94338474885, 100, 99.98203616065, 259.8969048171, 276.8480644194, 260.6054739653, 260.2344835378, 258.138107404, 259.596528509, 257.4967021732, 260.6054739629, -25.76569522496, -24.48124175235, -25.87166262066, -24.83327457886, -25.33334450683, -148.1247170434, -156.2867612309, -146.504090612, -147.4479396024, -146.4345435036, -148.7804050883, -147.7711365977, -146.5040906109, 40.11920132319, 39.70209467377, 39.98901480911, 40.05557402896, 40.07589563363, 40.14055886282
7.2, 0.3782290508708, 0, 6, 2.095339373523, -3.001661977875, -3.003672159609, -1.942874530055, -1.724226946069, -4.016759131409, -4.976399004786, 106.7428550517, 106.7426632254, 106.8004484468, 106.7947923776, 20.18632464759, 99.93851073498, 100, 99.97637734045, 260.522468797, 277.5027996501, 261.2343982842, 260.8575246808, 258.7575224451, 260.2244193828, 258.1209405322, 261.2343982815, -25.55946709811, -24.24967607172, -25.66542849193, -24.60359838636, -25.12526830611, -148.4256897692, -156.5266484899, -146.777402307, -147.7476611744, -146.7418186316, -149.082393905, -148.0806940408, -146.7774023058, 40.09976033293, 39.68293068813, 39.96970408858, 40.03582903941, 40.05705315725, 40.12108455709
7.225, 0.3886318436027, 0, 6, 2.081644250746, -3.005199878304, -3.007186197113, -1.948015061373, -1.735710343717, -4.022987375688, -4.997052979175, 107.1119924889, 107.1119499778, 107.1726277007, 107.1668591897, 20.59264299023, 99.93328530692, 100, 99.97037066648, 261.1490464602, 278.1591122497, 261.8643661162, 261.4815141873, 259.377816355, 260.8534001774, 258.7461980604, 261.8643661133, -25.34771255235, -24.01278010313, -25.45342682637, -24.36881241338, -24.91186715245, -148.7244683153, -156.7625803366, -147.0478330802, -148.0451523878, -147.0470802314, -149.3821919832, -148.3882792706, -147.047833079, 40.08051578785, 39.6639623652, 39.95053445822, 40.01623321218, 40.03844014637, 40.10182165932
7.25, 0.3992276108462, 0, 6, 2.067820285048, -3.012088769641, -3.014053281174, -1.957019400459, -1.750963714113, -4.032379047504, -5.020460018992, 107.4810629231, 107.481184815, 107.5448191527, 107.5389439169, 20.98653231366, 99.92769556659, 100, 99.96399508801, 261.7766559343, 278.8170079823, 262.4953858082, 262.1064690253, 259.9990071997, 261.483490066, 259.3724946333, 262.495385805, -25.13038408339, -23.77038669353, -25.2356030234, -24.12874704229, -24.69310040166, -149.020992711, -156.994471615, -147.3153951919, -148.3403513404, -147.3502691264, -149.6797355056, -148.6938315865, -147.3153951906, 40.06146734865, 39.64519391358, 39.9315095447, 39.99677731349, 40.02006969526, 40.08277008245
7.275, 0.4103293186703, 0, 6, 2.053496124233, -3.022634851318, -3.024579021353, -1.969343261195, -1.770192194164, -4.045598826452, -5.047220641726, 107.8500653446, 107.8503668462, 107.917021697, 107.9110461857, 21.36726515832, 99.92172710495, 100, 99.9572072087, 262.4053164727, 279.4764934469, 263.1274339959, 262.7324073837, 260.6211131292, 262.1147089997, 259.9998504447, 263.1274339925, -24.90742018396, -23.52316901152, -25.01196905153, -23.88388022016, -24.46886647057, -149.3152011928, -157.2222316909, -147.5800874639, -148.6331946279, -147.651324841, -149.9749577633, -148.9972889339, -147.5800874625, 40.04261613706, 39.62663402796, 39.912650839, 39.97745589431, 40.00197108136, 40.06393230262
